id,resource_state,name,climb_category,climb_category_desc,avg_grade,start_latlng,end_latlng,elev_difference,distance,points,starred,elevation_profile,local_legend_enabled,classification,geometry,buffer,resource_state_detailed,name_detailed,activity_type,distance_detailed,average_grade,maximum_grade,elevation_high,elevation_low,start_latlng_detailed,end_latlng_detailed,elevation_profile_detailed,elevation_profiles,climb_category_detailed,city,state,country,private,hazardous,starred_detailed,created_at,updated_at,total_elevation_gain,map,effort_count,athlete_count,star_count,athlete_segment_stats,xoms,local_legend
6641735,2,Ignacio Aldama Climb,1.0,4,4.0,"[19.216857, -99.131298]","[19.19988, -99.142123]",101.7,2528.7,ihhtBrq`|QlBnBxAjA|@n@jLhHdAf@jA`@f@JlALfEXj@?j@E~B]rAOh@EtABf@Hd@Pd@V`@X~@v@vDnDbBnAhBbAd@RlAd@nAZpATdDTtA?|GElAFf@Df@JfAb@^T\Xv@z@T`@Pd@\hAVlADh@CrAYlEYzF,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/H4QTFTT3U5AKV5CLVOWTQFSB6NDV6GDMHGCTFAC53BFWDLS7EBCZFDVB72SVCCK63S55FFBUEL7USYXS43NOXUBA,True,other,"LINESTRING (-99.1313 19.21685, -99.13186 19.2163, -99.13224 19.21585, -99.13248 19.21554, -99.13397 19.2134, -99.13417 19.21305, -99.13434 19.21267, -99.1344 19.21247, -99.13447 19.21208, -99.1346 19.21108, -99.1346 19.21086, -99.13457 19.21064, -99.13442 19.21, -99.13434 19.20958, -99.13431 19.20937, -99.13433 19.20894, -99.13438 19.20874, -99.13447 19.20855, -99.13459 19.20836, -99.13472 19.20819, -99.135 19.20787, -99.13588 19.20695, -99.13628 19.20645, -99.13662 19.20592, -99.13672 19.20573, -99.13691 19.20534, -99.13705 19.20494, -99.13716 19.20453, -99.13727 19.2037, -99.13727 19.20327, -99.13724 19.20184, -99.13728 19.20145, -99.13731 19.20125, -99.13737 19.20105, -99.13755 19.20069, -99.13766 19.20053, -99.13779 19.20038, -99.13809 19.2001, -99.13826 19.19999, -99.13845 19.1999, -99.13882 19.19975, -99.13921 19.19963, -99.13942 19.1996, -99.13984 19.19962, -99.14087 19.19975, -99.14213 19.19988)","POLYGON ((-99.13120067567337 19.215688438629467, -99.13154135897433 19.215284997878307, -99.13175576987145 19.215008050469553, -99.13320990851219 19.21291955604593, -99.1333680834762 19.21264274985889, -99.13349627308544 19.212356208379425, -99.13352486275002 19.212260909497484, -99.13358198316182 19.211942667203136, -99.13370168882501 19.211021854409463, -99.13370168882501 19.210920966376598, -99.13368567703687 19.210803546596853, -99.13354538958806 19.210204986815285, -99.13353755428817 19.210168084897518, -99.13345755428816 19.209748084897516, -99.13345071730716 19.20970704038467, -99.13342071730716 19.209497040384672, -99.13341271099578 19.209412841685545, -99.13341265892376 19.209328263205744, -99.13343265892377 19.208898263205743, -99.1334412105682 19.20880955340939, -99.13345851015077 19.208722127537747, -99.13350851015076 19.208522127537748, -99.13353422004063 19.208437313318, -99.13356816220005 19.208355445252657, -99.13365816220005 19.208165445252657, -99.13371048787009 19.20807030812844, -99.1338304878701 19.20788030812844, -99.1338764194817 19.207814320780123, -99.1340064194817 19.207644320780123, -99.13404395194512 19.20759845795196, -99.13432395194512 19.20727845795196, -99.13435084274421 19.20724906697272, -99.13520336759291 19.20635779099453, -99.1355492289968 19.20592546423968, -99.13584304989683 19.205467449307253, -99.13591855344801 19.205323992560032, -99.13607945159008 19.20499372795263, -99.13619105399023 19.204674863952192, -99.13627717887081 19.204353853033627, -99.13637168882501 19.203640732470216, -99.13637168882501 19.203279421807714, -99.13634188644184 19.201858841543174, -99.13634637671703 19.201748346329953, -99.13638637671703 19.201358346329954, -99.13639162742287 19.201316744113452, -99.13642162742286 19.201116744113452, -99.13644957394429 19.200991872183273, -99.1365095739443 19.20079187218327, -99.13653495706882 19.20071884101977, -99.13656652605911 19.20064826302955, -99.13674652605911 19.200288263029552, -99.13680975393082 19.200181080827473, -99.13691975393081 19.200021080827472, -99.1369811560521 19.199941668578504, -99.1371111560521 19.199791668578502, -99.13717706589081 19.19972328488299, -99.13747706589082 19.19944328488299, -99.13753737502928 19.19939178491343, -99.137601991306 19.199345804745644, -99.137771991306 19.199235804745644, -99.13787544525266 19.199178162200056, -99.13806544525266 19.199088162200056, -99.13811249990232 19.199067499759053, -99.13848249990231 19.198917499759055, -99.13855581939558 19.198891413035646, -99.13894581939559 19.198771413035644, -99.13901378832217 19.198753379246995, -99.13908295961532 19.198740717307167, -99.13929295961532 19.19871071730717, -99.13937765406054 19.198702687463296, -99.13946272830526 19.19870270558954, -99.13988272830527 19.19872270558954, -99.13995248667122 19.19872875945115, -99.14097235331477 19.19885748048383, -99.14222219349814 19.198986432248784, -99.14230933451691 19.198999771564786, -99.14239474844625 19.199021587961806, -99.14247761270333 19.199051671336004, -99.14255712926004 19.19908973196805, -99.14263253232849 19.199135403313246, -99.14270309573591 19.199188245531577, -99.1427681399181 19.199247749723586, -99.14282703846405 19.19931334283138, -99.14287922414854 19.19938439315748, -99.14292419439491 19.199460216448394, -99.14296151611511 19.19954008248439, -99.14299082988056 19.199623222111878, -99.1430118533837 19.199708834650796, -99.14302438415667 19.1997960956056, -99.1430283015213 19.199884164605585, -99.14302356775121 19.19997219349814, -99.1430102284352 19.200059334516915, -99.14298841203819 19.200144748446256, -99.142958328664 19.20022761270333, -99.14292026803194 19.20030712926005, -99.14287459668675 19.2003825323285, -99.14282175446841 19.20045309573592, -99.1427622502764 19.200518139918113, -99.14269665716861 19.20057703846405, -99.14262560684251 19.200629224148543, -99.1425497835516 19.200674194394917, -99.14246991751561 19.200711516115113, -99.14238677788812 19.200740829880573, -99.1423011653492 19.200761853383703, -99.1422139043944 19.200774384156677, -99.14212583539441 19.200778301521304, -99.14203780650185 19.200773567751217, -99.14077780650186 19.200643567751218, -99.1407575133288 19.20064124054885, -99.13976227445215 19.2005156278751, -99.13946253669465 19.20050135464855, -99.13940681470876 19.200509314932248, -99.13912140586457 19.200597133038155, -99.1388113230625 19.200722842282243, -99.13869818568713 19.200776433670573, -99.1386447869651 19.20081098578483, -99.13843769906464 19.20100426782525, -99.13837176696245 19.201080343327767, -99.13832558089497 19.201147523062293, -99.13820814736265 19.20138239012695, -99.13818885751951 19.201446689604058, -99.13817148354971 19.201562516069377, -99.13813927550355 19.201876544519582, -99.13816811355817 19.203251158456826, -99.138168311175 19.20327, -99.138168311175 19.2037, -99.1381605245277 19.203818021322956, -99.1380505245277 19.204648021322953, -99.13802762741398 19.204762778086657, -99.13791762741398 19.20517277808666, -99.13789787850914 19.2052367574782, -99.13775787850913 19.2056367574782, -99.13771757264537 19.20573343282724, -99.13752757264537 19.20612343282724, -99.13751493192811 19.206148385225337, -99.1374149319281 19.206338385225337, -99.13737610320003 19.206405047335856, -99.13703610320003 19.206935047335858, -99.13698146317772 19.20701117054218, -99.13658146317772 19.20751117054218, -99.1365291572558 19.207570933027277, -99.13566292857827 19.208476535735596, -99.13541557110719 19.20875922998826, -99.13532802427937 19.20887371430155, -99.13525855499574 19.208983707333964, -99.13522991622398 19.20904416696325, -99.13522318503281 19.209071091727903, -99.13521128383046 19.20932696757865, -99.1352263396285 19.209432358164968, -99.1352989155713 19.209813381864596, -99.13544461041194 19.210435013184718, -99.13546007381247 19.210518626298263, -99.13549007381248 19.210738626298262, -99.135498311175 19.21086, -99.135498311175 19.21108, -99.13549081532281 19.211195805991974, -99.1353608153228 19.212195805991975, -99.13535418182445 19.212238699301814, -99.13528418182446 19.212628699301813, -99.13526042605571 19.212728127816735, -99.1352004260557 19.212928127816735, -99.13515999483641 19.213036839795233, -99.13498999483642 19.213416839795233, -99.13494995251719 19.21349568715266, -99.1347499525172 19.21384568715266, -99.13470721760807 19.21391329637197, -99.13321721760806 19.21605329637197, -99.13319031594287 19.216089922020302, -99.13295031594286 19.2163999220203, -99.13292633661143 19.216429573138537, -99.13254633661144 19.216879573138538, -99.13248945384018 19.216940898455455, -99.13192945384017 19.217490898455456, -99.13186360381404 19.2175495096196, -99.13179232597507 19.217601384123718, -99.13171630676784 19.217646022387978, -99.13163627829886 19.21768299452149, -99.13155301128603 19.217711944462394, -99.1314673076362 19.217732593406943, -99.13137999272239 19.21774474249451, -99.13129190743491 19.217748274722737, -99.13120390008328 19.217743156074334, -99.13111681822637 19.217729435844692, -99.13103150051008 19.217707246167112, -99.13094876859066 19.21767680074033, -99.1308694192217 19.21763839277044, -99.13079421658102 19.21759239214719, -99.13072388491116 19.21753924188173, -99.13065910154454 19.217479453840173, -99.13060049038039 19.21741360381404, -99.13054861587628 19.217342325975082, -99.13050397761202 19.217266306767847, -99.13046700547851 19.217186278298865, -99.1304380555376 19.217103011286035, -99.13041740659305 19.217017307636212, -99.13040525750549 19.21692999272239, -99.13040172527727 19.216841907434926, -99.13040684392566 19.216753900083287, -99.1304205641553 19.216666818226376, -99.13044275383288 19.216581500510085, -99.13047319925967 19.21649876859066, -99.13051160722956 19.216419419221708, -99.13055760785281 19.21634421658103, -99.13061075811827 19.216273884911168, -99.13067054615982 19.216209101544546, -99.13120067567337 19.215688438629467))",3,Ignacio Aldama Climb,Run,2528.7,4.0,10.6,2650.2,2548.5,"[19.216857, -99.131298]","[19.19988, -99.142123]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/H4QTFTT3U5AKV5CLVOWTQFSB6NDV6GDMHGCTFAC53BFWDLS7EBCZFDVB72SVCCK63S55FFBUEL7USYXS43NOXUBA,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/H4QTFTT3U5AKV5CLVOWTQFSB6NDV6GDMHGCTFAC53BFWDLS7EBCZFDVB72SVCCK63S55FFBUEL7USYXS43NOXUBA', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/VWT2F3EJOGFQTXXUOSGL65ECBFE22FHF7FO2CQNWI6CVUAY2KTWBH3CRHL2I3W3GOBI6BEFLPANMWWKEQ5SYDNIS'}",1,Mexico City,D.F.,Mexico,False,False,False,2014-02-11T05:56:11Z,2021-05-15T02:14:40Z,104.8,"{'id': 's6641735', 'polyline': 'ihhtBrq`|QlBnBxAjA|@n@jLhHdAf@jA`@f@JlALfEXj@?j@E~B]rAOh@EtABf@Hd@Pd@V`@X~@v@vDnDbBnAhBbAd@RlAd@nAZpATdDTtA?|GElAFf@Df@JfAb@^T\\Xv@z@T`@Pd@\\hAVlADh@CrAYlEYzF', 'resource_state': 3}",7,16,0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '14:20', 'qom': '15:07', 'overall': '14:20', 'destination': {'href': 'strava://segments/6641735/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 172345549, 'title': 'Edith Martinez', 'profile': 'https://lh3.googleusercontent.com/a/ACg8ocLeHh0xLniLznSxZ2jyCxFHJGychRXp-UEpCzioL_D5os04tBGUAw=s96-c', 'effort_description': '2 efforts in the last 90 days', 'effort_count': '2', 'effort_counts': {'overall': '2 efforts', 'female': '2 efforts'}, 'destination': 'strava://segments/6641735/local_legend?categories%5B%5D=overall'}"
